altitude,latitude,longitude
0,35630465,139882779
0,35740202,139761020
0,35702309,139794344
0,35732746,139880918
0,35715082,139704614
0,35689981,139837340
0,35690471,139779405
0,35667750,139796683
0,35708451,139760584
0,35681104,139766650
0,35716532,139770545
0,35708602,139752488
0,35696208,139814561
0,35662602,139873277
0,35749313,139750586
0,35609152,139748646
0,35707855,139774485
0,35669163,139757208
0,35644704,139840655
0,35670274,139761960
0,35667302,139899273
0,35715656,139851978
0,35688664,139785715
0,35680287,139762858
0,35680953,139796750
0,35736015,139759073
0,35721492,139799988
0,35708035,139784523
0,35706973,139738140
0,35731020,139833642
0,35655619,139754536
0,35667443,139774794
0,35792970,139790343
0,35628947,139788814
0,35630068,139745107
0,35631227,139716368
0,35710358,139813027
0,35621689,139728862
0,35753170,139708630
0,35666015,139766902
0,35648938,139702180
0,35654556,139751789
0,35731436,139711993
0,35672472,139724726
0,35629724,139794716
0,35714355,139728895
0,35733168,139738998
0,35639169,139740616
0,35636820,139763721
0,35711758,139786631
0,35627994,139788712
0,35692916,139794126
0,35707409,139742938
0,35739791,139732280
0,35791961,139827125
0,35681563,139765137
0,35689610,139703410
0,35698010,139705789
0,35669485,139775683
0,35699931,139750136
0,35695549,139815283
0,35705470,139797714
0,35625371,139718810
0,35659060,139703428
0,35646922,139746384
0,35711767,139773897
0,35712490,139725335
0,35681316,139737333
0,35697884,139769285
0,35633329,139715838
0,35693943,139748894
0,35686236,139731312
0,35643513,139756343
0,35664455,139732814
0,35710026,139813031
0,35743204,139854140
0,35760270,139724892
0,35681921,139704952
0,35713259,139788947
0,35703656,139762638
0,35719151,139823085
0,35783291,139734305
0,35628498,139737898
0,35766870,139823742
0,35639250,139878140
0,35632586,139792067
0,35701417,139759717
0,35665003,139729126
0,35639657,139800109
0,35740954,139798202
0,35746571,139725783
0,35666100,139772483
0,35759864,139803017
0,35641080,139761756
0,35705590,139777793
0,35676304,139761312
0,35647771,139744435
0,35671197,139742769
0,35738740,139773915
0,35623319,139750876
0,35671051,139784619
0,35636810,139713033
0,35627659,139724542
0,35727847,139770802
0,35680810,139765309
0,35759871,139858761
0,35712959,139794369
0,35684696,139778378
0,35676941,139757208
0,35675711,139755644
0,35760350,139731666
0,35680293,139825287
0,35647051,139731303
0,35646241,139725333
0,35621068,139730708
0,35649364,139744606
0,35685148,139711234
0,35798982,139788625
0,35765083,139830644
0,35635967,139773219
0,35657727,139703533
0,35674338,139833189
0,35722612,139794820
0,35646713,139725992
0,35729689,139738618
0,35701088,139816251
0,35666041,139738662
0,35643576,139748904
0,35714923,139786721
0,35659597,139703824
0,35672779,139724164
0,35691691,139789396
0,35662697,139745842
0,35729085,139720648
0,35619102,139733176
0,35777456,139733683
0,35667413,139795585
0,35667879,139717929
0,35684720,139766113
0,35748453,139805204
0,35619543,139703738
0,35710936,139796130
0,35656536,139702849
0,35679099,139763245
0,35636225,139750706
0,35709429,139760135
0,35666036,139736190
0,35712654,139785318
0,35742969,139768959
0,35655120,139745140
0,35711022,139700848
0,35659185,139745342
0,35794891,139759862
0,35704122,139700681
0,35778319,139771095
0,35672342,139729313
0,35749418,139713572
0,35638172,139797083
0,35696676,139825331
0,35753362,139877824
0,35668974,139715888
0,35631423,139882445
0,35693797,139775915
0,35686269,139760735
0,35643620,139700020
0,35733257,139768817
0,35665744,139758711
0,35733503,139738281
0,35692604,139804318
0,35654818,139704384
0,35623737,139732968
0,35678880,139789283
0,35711287,139742065
0,35756361,139722270
0,35653153,139752762
0,35657801,139757819
0,35732764,139762495
0,35690254,139708413
0,35759866,139865507
0,35669261,139764276
0,35709056,139814944
0,35664298,139859280
0,35684140,139701783
0,35653090,139748998
0,35652619,139745092
0,35664181,139758615
0,35702721,139700609
0,35664533,139729161
0,35679280,139737041
0,35683428,139730123
0,35621181,139725715
0,35728356,139777761
0,35627151,139785911
0,35671302,139706891
0,35624125,139748305
0,35743963,139776813
0,35674561,139780503
0,35704707,139753476
0,35740842,139757864
0,35712803,139704193
0,35743044,139795332
0,35673832,139762891
0,35729296,139710887
0,35608224,139747155
0,35659607,139750098
0,35736040,139888153
0,35694927,139825751
0,35666216,139759067
0,35708953,139737150
0,35646153,139867165
0,35729124,139719958
0,35673724,139794317
0,35663830,139757421
0,35658838,139749351
0,35710267,139791277
0,35754872,139712136
0,35695878,139761757
0,35680266,139787494
0,35769421,139822330
0,35667235,139757681
0,35715734,139799237
0,35658688,139703194
0,35634707,139719490
0,35689656,139702598
0,35731112,139732595
0,35737959,139748813
0,35693098,139782224
0,35670510,139766195
0,35707590,139723735
0,35650462,139759918
0,35733542,139709937
0,35745254,139715037
0,35603005,139744954
0,35705802,139887761
0,35726238,139849849
0,35656159,139703134
0,35716095,139741250
0,35646541,139726970
0,35716805,139857863
0,35686662,139781649
0,35689793,139775759
0,35715640,139706766
0,35653722,139756747
0,35710183,139809532
0,35681800,139767401
0,35759464,139723342
0,35715479,139786588
0,35627248,139755260
0,35635678,139715038
0,35703109,139766987
0,35619521,139728615
0,35743598,139785819
0,35747612,139701795
0,35675603,139735959
0,35731957,139716993
0,35697331,139785469
0,35696373,139763036
0,35763616,139727490
0,35665282,139712202
0,35752730,139710087
0,35695483,139767673
0,35695219,139780668
0,35657171,139750205
0,35677756,139744930
0,35656518,139880869
0,35696026,139783253
0,35671943,139745086
0,35662154,139735410
0,35701831,139781126
0,35659920,139730025
0,35694659,139706476
0,35704097,139789254
0,35705532,139784848
0,35641584,139742285
0,35624340,139729637
0,35655287,139761342
0,35665907,139861009
0,35670827,139706899
0,35623291,139734744
0,35686864,139729843
0,35706392,139826109
0,35661797,139802901
0,35672245,139765206
0,35716875,139717708
0,35648041,139751877
0,35628915,139741009
0,35613401,139729671
0,35674334,139737728
0,35688367,139723112
0,35734142,139789188
0,35655559,139761393
0,35697367,139720528
0,35635967,139782641
0,35691515,139710079
0,35658661,139812878
0,35656115,139795609
0,35619999,139737372
0,35761547,139879883
0,35692376,139704723
0,35682267,139711674
0,35798837,139723799
0,35697132,139814955
0,35772096,139781313
0,35655942,139739139
0,35615344,139751524
0,35664787,139873345
0,35695760,139771080
0,35761166,139788701
0,35737232,139820166
0,35763226,139820570
0,35698790,139756075
0,35774183,139722887
0,35671155,139767849
0,35703598,139814331
0,35775142,139838196
0,35669662,139715066
0,35752933,139806226
0,35709750,139760317
0,35682555,139810677
0,35710333,139808830
0,35754222,139805944
0,35791637,139748574
0,35690325,139706677
0,35655447,139741001
0,35630290,139769078
0,35739473,139759554
0,35796252,139717889
0,35657590,139750873
0,35696202,139773846
0,35655549,139757383
0,35641464,139795770
0,35634171,139711609
0,35728591,139769894
0,35718182,139865724
0,35683371,139700459
0,35716680,139857536
0,35754298,139815779
0,35706834,139751791
0,35722085,139779991
0,35678393,139894603
0,35670213,139723787
0,35662274,139700113
0,35649184,139758485
0,35710116,139810286
0,35712603,139775831
0,35606141,139733028
0,35664692,139735075
0,35720389,139788011
0,35639918,139875436
0,35648312,139792709
0,35694905,139842233
0,35718742,139757413
0,35642215,139745946
0,35703775,139774586
0,35710606,139712099
0,35670798,139702781
0,35701200,139708169
0,35700302,139890264
0,35675085,139791121
0,35681081,139766762
0,35716055,139800144
0,35701401,139743037
0,35609541,139751469
0,35756013,139757249
0,35733462,139710919
0,35653120,139758056
0,35689232,139747674
0,35692194,139767298
0,35653764,139756952
0,35713691,139759911
0,35638301,139739728
0,35660184,139729789
0,35685043,139763851
0,35630701,139794393
0,35729717,139791648
0,35702843,139773606
0,35665092,139738377
0,35703833,139744702
0,35781997,139835017
0,35663390,139716102
0,35677201,139761690
0,35684569,139700207
0,35735599,139714783
0,35658073,139705926
0,35625600,139882386
0,35681132,139835268
0,35696074,139749863
0,35726795,139717467
0,35637148,139752289
0,35729325,139762319
0,35709630,139714568
0,35685905,139701628
0,35635451,139715302
0,35774806,139894476
0,35664457,139734776
0,35696915,139828232
0,35675030,139763943
0,35700413,139743844
0,35729899,139710895
0,35634451,139719510
0,35675013,139878960
0,35650578,139751935
0,35732237,139794048
0,35688275,139797864
0,35739998,139817491
0,35736530,139772912
0,35709831,139714425
0,35739395,139819763
0,35659250,139704082
0,35733629,139768117
0,35641394,139886965
0,35665205,139741057
0,35760343,139820070
0,35698687,139773713
0,35682034,139773853
0,35774267,139794426
0,35699743,139750024
0,35613279,139757830
0,35776610,139894870
0,35710696,139722716
0,35665068,139758252
0,35718738,139861220
0,35669011,139700666
0,35707628,139749120
0,35646705,139802024
0,35646454,139708818
0,35627900,139737500
0,35734015,139716270
0,35719274,139725525
0,35629041,139775068
0,35714059,139739452
0,35747643,139722734
0,35659236,139777479
0,35665268,139712212
0,35714841,139819336
0,35685510,139774268
0,35683190,139736961
0,35672916,139703345
0,35704000,139806532
0,35721683,139706503
0,35714417,139738953
0,35664934,139756803
0,35661965,139708524
0,35649454,139744808
0,35627806,139737573
0,35695217,139767123
0,35729263,139876147
0,35760276,139714248
0,35712968,139700636
0,35655067,139737275
0,35709417,139727832
0,35685799,139845358
0,35728150,139881990
0,35684084,139760350
0,35790204,139899042
0,35671389,139771951
0,35606416,139735102
0,35653527,139701099
0,35628141,139741716
0,35772249,139831199
0,35672429,139761326
0,35699817,139785053
0,35732080,139760579
0,35744756,139850946
0,35695582,139774838
0,35746737,139708267
0,35691506,139708676
0,35669882,139730771
0,35689017,139826510
0,35719671,139706099
0,35664412,139704446
0,35691370,139714564
0,35657302,139811189
0,35702079,139753351
0,35710058,139731077
0,35654244,139755252
0,35668181,139759478
0,35768672,139785829
0,35689396,139763378
0,35619047,139721670
0,35698883,139771240
0,35655690,139756904
0,35727960,139705981
0,35668387,139816102
0,35679816,139774595
0,35640711,139742363
0,35682626,139792047
0,35748605,139743274
0,35669181,139749776
0,35609077,139749417
0,35702202,139750957
0,35628287,139739729
0,35774717,139897054
0,35676128,139763146
0,35670134,139897030
0,35619032,139728795
0,35693466,139834289
0,35748061,139746192
0,35624163,139745053
0,35684176,139704187
0,35671523,139826178
0,35648686,139742903
0,35752168,139851117
0,35622907,139739787
0,35634824,139713792
0,35707542,139768665
0,35778607,139800541
0,35732979,139829497
0,35695184,139895102
0,35726854,139709903
0,35630226,139717494
0,35673904,139767816
0,35713937,139776699
0,35724139,139749400
0,35668619,139749388
0,35744228,139759918
0,35680339,139703627
0,35626659,139746356
0,35641188,139741638
0,35707165,139768232
0,35703977,139744726
0,35755530,139735791
0,35713145,139763440
0,35755648,139827562
0,35667184,139761709
0,35683354,139789929
0,35659490,139729627
0,35776001,139806219
0,35713008,139803205
0,35686718,139734033
0,35752696,139796534
0,35724001,139708242
0,35689688,139766867
0,35605092,139742644
0,35678565,139790117
0,35631572,139796246
0,35734357,139893596
0,35704437,139762259
0,35646116,139857794
0,35702065,139753184
0,35689328,139898268
0,35667385,139704291
0,35729841,139710954
0,35643228,139743289
0,35632466,139785154
0,35738156,139768448
0,35694452,139765018
0,35739274,139768438
0,35736194,139834687
0,35691455,139744093
0,35667843,139780698
0,35685564,139704882
0,35632209,139881613
0,35748728,139805152
0,35686501,139766690
0,35721909,139777706
0,35637886,139749723
0,35667206,139757422
0,35737326,139887050
0,35625412,139712620
0,35784321,139703943
0,35691615,139773329
0,35688157,139702656
0,35730674,139760821
0,35736948,139746394
0,35661395,139700719
0,35661277,139753020
0,35652426,139706466
0,35738861,139710807
0,35641584,139750328
0,35675240,139736735
0,35698920,139861055
0,35673289,139738176
0,35622920,139728353
0,35713869,139792988
0,35675400,139762666
0,35731894,139724743
0,35692794,139774741
0,35635472,139887927
0,35720305,139706303
0,35728339,139720131
0,35660874,139744047
0,35710308,139800230
0,35627085,139785775
0,35667412,139895658
0,35671659,139793062
0,35707835,139777033
0,35607925,139719752
0,35670494,139756099
0,35704121,139895423
0,35708182,139772206
0,35720329,139795887
0,35687766,139773133
0,35671257,139745727
0,35686223,139781495
0,35606078,139703901
0,35695422,139758393
0,35736950,139805688
0,35664210,139864370
0,35647800,139709709
0,35680962,139702908
0,35622350,139738072
0,35615771,139726459
0,35672719,139716683
0,35732987,139708962
0,35681243,139781697
0,35665338,139728254
0,35776850,139884190
0,35721700,139778333
0,35779257,139722918
0,35794423,139843233
0,35648180,139732929
0,35793111,139895265
0,35682643,139767386
0,35718779,139813408
0,35776567,139700524
0,35670650,139748563
0,35777022,139803284
0,35691787,139707791
0,35638716,139798037
0,35701055,139706052
0,35632648,139712875
0,35728458,139893411
0,35778372,139887636
0,35761710,139793381
0,35735915,139714948
0,35657302,139702150
0,35678840,139740241
0,35708388,139781038
0,35611277,139827892
0,35671134,139765219
0,35662408,139726270
0,35667884,139767043
0,35735388,139745033
0,35731347,139734277
0,35604098,139728330
0,35674897,139729001
0,35712833,139815152
0,35769113,139886212
0,35756466,139707494
0,35725580,139708991
0,35724464,139730577
0,35661106,139702212
0,35662118,139756398
0,35758829,139863705
0,35690630,139757741
0,35658483,139709840
0,35663170,139731768
0,35690826,139766124
0,35625881,139771413
0,35661603,139800232
0,35695640,139791742
0,35629280,139889543
0,35743436,139797162
0,35658597,139700034
0,35728697,139707770
0,35664874,139855730
0,35641428,139871205
0,35696388,139806940
0,35677164,139736084
0,35719542,139795259
0,35687936,139710440
0,35722944,139754135
0,35664508,139703443
0,35702290,139770447
0,35750503,139802228
0,35734633,139765678
0,35699867,139707823
0,35648872,139747428
0,35612908,139702559
0,35781230,139718901
0,35732295,139775131
0,35656569,139733694
0,35630260,139755772
0,35675557,139771950
0,35686022,139742317
0,35712661,139772112
0,35742313,139759745
0,35711987,139767720
0,35698500,139749649
0,35690546,139705538
0,35656727,139781463
0,35702261,139749314
0,35623944,139732618
0,35641399,139898361
0,35765336,139743372
0,35654167,139735210
0,35764492,139726540
0,35664495,139752287
0,35776723,139879434
0,35643298,139899291
0,35668015,139899832
0,35672130,139818830
0,35764542,139735979
0,35722318,139818715
0,35707698,139725306
0,35724878,139815955
0,35679657,139767371
0,35733656,139776288
0,35683585,139798699
0,35652174,139797723
0,35752615,139805944
0,35768905,139731611
0,35714101,139794224
0,35758010,139757423
0,35618885,139729164
0,35710729,139798320
0,35656664,139782764
0,35750282,139877575
0,35782452,139836897
0,35725912,139802887
0,35697085,139812808
0,35767717,139822030
0,35670036,139702245
0,35654950,139703964
0,35660914,139755611
0,35733484,139774058
0,35613630,139753780
0,35699007,139835030
0,35647382,139843544
0,35655559,139747231
0,35784335,139899740
0,35690940,139761118
0,35698047,139773588
0,35777394,139721642
0,35704278,139811721
0,35670194,139759621
0,35677689,139736432
0,35646971,139702826
0,35684210,139729622
0,35725573,139710007
0,35649010,139754093
0,35712515,139794825
0,35713779,139802321
0,35663514,139758721
0,35682469,139771940
0,35703623,139784469
0,35688325,139735748
0,35674979,139716413
0,35666542,139780495
0,35781580,139718736
0,35706203,139774531
0,35686781,139768956
0,35671233,139763471
0,35768419,139862677
